transcriber,1
section,1
gutenberg,1
documents,1
kindle,1
specified,1
provided,1
refers,1
accurately,1
spelling,1
capitalization,1
author's,1
document,3
characteristics,1
retains,1
notes,1
lee,1
masterful,1
saw,1
benjamin,1
adams,1
counteract,1
nicholas,1
kingly,1
subvert,1
calumny,1
vilest,1
elucidation,1
expression,1
style,1
familiarity,1
n,1
f,1
reprobated,1
disavowed,1
mingling,1
example,1
sincerely,1
lent,1
donations,1
charitable,1
undo,1
testimonies,1
disavow,1
exhibits,1
disputes,1
dishonor,1
viewed,1
subjoin,1
fairly,1
examination,1
ends,1
fractional,1
factional,1
crabby,1
darkened,1
understandings,1
laughed,1
seen,1
glaring,1
inconsistency,1
justly,1
share,1
quietly,1
subordination,1
abhorrence,1
firmly,1
stirring,1
exciting,1
meddlers,1
saviour,1
dispersion,1
changes,1
miracles,1
applaud,1
untimely,1
imitator,1
died,1
contrive,1
supporting,1
amounts,1
man's,1
proverbs,1
quotation,1
mammon,1
exclaiming,1
uniformity,1
tenor,1
comprehended,1
ii,1
barclay's,1
flatter,1
shineth,1
light,3
prevalent,1
prompt,1
snare,1
condemnation,1
surely,1
distress,1
warnings,1
oppressor,1
knowest,1
adversity,1
tasted,1
hast,2
banished,1
pretend,1
spare,1
aloud,1
faithful,1
invectives,1
repentance,1
murdering,1
created,1
lust,1
piratically,1
issue,1
commanders,1
james's,1
st,1
hobby-'horse,1
preach,2
really,2
sure,1
bosoms,1
tenderness,1
insulted,2
halter,1
punish,1
highwaymen,1
vines,1
passion,1
mischiefs,1
steadily,1
endeavoring,1
burthens,1
uninterrupted,1
endless,1
introducing,1
consistently,1
exceed,1
labouring,1
quakerism,2
confined,1
stumble,1
meddle,1
quietude,1
dabbling,1
cavilling,1
ridiculing,1
dishonours,1
commotions,1
renewed,1
concerned,2
supporter,1
resolute,1
citizen,1
tory,1
bury,1
oblivion,1
apply,2
hearty,1
curiosity,1
doubtful,1
refuted,1
cresswell,1
mercantile,1
independantly,1
grievances,1
backwardness,1
delaying,1
rebellious,1
intriguing,1
appropriate,1
schemes,1
tye,1
continuing,1
rage,1
solicitous,1
uneasy,1
basis,1
debating,1
privately,1
inquiring,1
habitually,1
favorable,1
weighed,1
cavellings,1
awful,1
uncertain,2
contains,3
birthday,1
remarked,1
reflect,1
us,89
back,2
intended,1
put,18
authors,2
decrease,1
events,1
chain,1
project,1
consistency,1
musket,1
ceased,1
invasion,1
century,2
trifles,1
justify,2
pecuniary,1
dissolve,4
rubicon,1
won,1
discharged,1
endured,1
insults,1
crowns,1
engagements,1
corruption,2
sixty-'three,2
female,1
cannon,2
footing,3
host,1
more,58
enlarged,1
situations,1
suited,1
withdrawn,1
beings,2
quitted,1
sufferer,1
talking,1
hypocritical,1
artful,1
falsehoods,1
busy,2
game,1
got,1
convenience,4
preliminaries,2
involuntary,1
adherents,1
belt,1
its,31
dissensions,1
feebleness,1
traitors,1
battle,1
treason,2
contest,5
criminal,1
neutrality,1
starts,1
random,1
satan,1
unbraced,1
contending,1
rationality,1
courtesy,1
interfere,1
obligation,3
domestic,3
capricious,1
perplexed,1
proceed,2
burthen,1
yearly,2
twenty-'five,1
paying,1
acres,1
later,2
canada,1
extention,1
charta,1
deprived,1
citizens,1
performance,2
sinking,1
systems,1
myself,6
fisherman,1
deprive,1
weight,4
attention,4
sufficiency,1
wanted,1
officer,1
spoke,1
extinct,2
iron,3
shaken,1
speak,1
specious,2
family,4
amused,1
harder,1
affected,2
stronger,1
contention,2
benefited,1
hesitating,1
frequently,5
coveting,1
arriving,1
childhood,1
twice,1
unparalleled,1
stands,1
opulence,1
paragraph,3
cramped,1
custom,5
position,3
works,1
reality,1
judged,2
occasional,2
heads,1
main,1
freighted,1
confine,1
merely,3
native,2
wish,4
ordering,1
sect,1
deserve,4
morals,1
office,1
granting,1
provide,1
hatred,1
steady,2
trampled,1
treacherous,1
colony,16
contemptibly,1
sunk,2
book,1
departed,1
origins,1
worship,1
noblest,1
founded,1
reformation,1
manhood,1
forfeited,2
calmly,1
toryism,1
prince,1
marquis,1
parties,1
formal,1
writer,4
unwisely,5
shew,6
pomp,1
vain,1
situated,1
supposition,1
putative,1
dalrymple,1
complain,2
explain,1
ruined,4
hunts,1
subjects,7
reading,2
leaves,1
brutality,1
quality,1
privileges,1
tyrants,1
pompous,1
execution,2
chiefly,2
encouragement,2
introduce,1
dislike,1
tranquillity,1
execration,1
deserved,1
sentiment,2
performances,1
tendency,4
hurtful,1
silence,2
prepared,1
producing,2
backward,1
terrifying,1
juncture,1
seasonable,1
sold,2
speech,6
differs,1
haunted,1
continually,1
hates,1
wait,2
familiar,1
denomination,3
petitions,1
assuring,1
again,10
connections,1
court,5
dignity,1
disposition,2
find,5
cruel,2
human,8
steer,1
safely,1
ineffectually,1
manifesto,1
refined,1
solve,1
rebels,1
yet,39
generation,2
experienced,1
protect,5
timidity,1
eye,1
taken,9
profess,4
america's,1
mediation,1
disposed,1
step,2
might,27
engaged,1
ships,7
strange,2
conclude,3
tends,3
understand,1
proportion,4
decided,1
honesty,3
thank,1
cornwall,1
admirals,1
surprised,1
planning,1
proceeded,1
expedience,1
was,58
compounded,1
ill-'will,1
influence,5
schoolboy,1
properly,3
dishonoured,1
americans,1
unwarrantable,2
nations,13
counties,1
chester,1
twenty-'eight,1
vices,2
mention,1
copy,1
reckoning,2
firm,2
required,2
re-'mentioning,1
presume,1
differing,1
probation,1
brute,1
kindness,1
bane,1
easier,1
suspicion,1
his,76
drawn,3
moving,1
far,11
delivered,1
hourly,1
selfishness,1
narrowness,1
professors,1
indispensable,1
treat,2
countries,10
feed,2
multitude,2
legally,2
interchange,1
barbarous,1
learn,1
distressed,1
execute,1
forming,1
text,3
rescue,1
fixes,1
marked,1
gloried,1
twenty-'one,1
impossible,1
slaves,1
desirous,1
reap,2
patience,2
non-'age,1
achievements,1
impowered,1
patriotism,1
diminishes,1
invades,1
anything,1
numerous,3
absorbed,1
population,2
libel,1
moderns,1
exceeded,2
infant,1
delicacy,2
fewer,1
equally,3
choosing,3
shews,1
containing,1
e-'pub,1
lands,5
uncontaminated,1
alone,2
venture,2
already,11
insurrections,1
days,2
pardon,1
gunpowder,1
superstitious,1
superior,1
conscientious,1
other's,2
accomplishing,1
desperate,2
play,1
hunting,1
sinews,1
docks,1
six,2
peaceable,3
complicated,1
arising,1
burdening,1
guardships,1
grown,1
offering,2
loss,2
godliness,1
reflecting,3
dividing,1
fifty,5
offered,1
constant,3
neighbourhood,1
although,3
justifies,1
refit,1
discourage,1
dost,1
tories,3
disguised,1
touching,1
not,187
undeceived,1
inattention,1
mixture,1
mediterranean,1
noah,1
occasioned,1
west,3
pompously,1
emergencies,1
successors,1
brave,1
giving,5
mob,1
plausible,1
effected,4
subdue,1
claimed,2
endeavoured,1
harbours,2
evident,3
million,1
worth,10
sixteen,1
much,16
religious,9
daring,1
instant,3
delaware,1
appoint,3
pirate,1
methods,3
conduct,2
digression,1
bolts,1
answer,8
served,1
locks,1
lessen,1
articles,3
mistaken,1
ill,3
boundless,1
empire,1
center,1
vast,2
liberal,3
inconvenient,1
coast,2
seldom,3
possibility,1
consequently,1
inland,1
mostly,1
immediate,1
ship-'building,1
new-'england,1
corn,1
eighty,1
blocked,1
maritime,1
well,20
shipwrights,1
landmen,1
board,1
engagement,1
hottest,1
stood,1
privateer,1
measures,4
generosity,1
terrible,1
sailors,4
currency,2
build,2
priest-'craft,1
import,1
excursions,1
deceived,2
hiring,1
dutch,1
cordage,3
tar,2
prevailing,1
own,28
british,9
raising,1
bombs,1
consisted,2
dating,1
pounds,3
calculated,2
rind,1
sitting,2
sails,1
humility,2
rate,1
bloody,1
entic's,1
published,5
twentieth,2
finally,1
navy,14
compensation,1
pays,1
audacious,1
list,2
arbitrary,1
upwards,4
head,8
grievance,1
bond,3
strangely,1
regard,1
pedling,1
characteristic,1
boatswain's,1
using,2
told,2
solemn,1
routing,1
actions,1
trustees,1
repealed,1
unwilling,2
withhold,1
contract,3
attributing,1
happily,3
sufferings,1
hence,5
pitch,1
tempers,2
disciplined,1
unfriendly,1
largest,1
repel,1
ceases,1
survey,1
vary,1
unalterable,1
allow,1
ripeness,1
depredations,1
crawls,1
mr,3
demand,1
endeavouring,2
proudly,1
author,3
compelled,1
confessed,1
reflexions,1
match,2
circumstances,6
maturity,1
building,2
warning,1
disquisitions,1
stranger,1
regards,1
hunted,1
html,1
collect,1
new-'york,1
overrun,1
slap,1
tyrant,1
unnatural,3
o,3
unpunished,1
fifths,1
escape,1
extirpated,1
reign,7
animals,2
scorn,1
barbarism,1
hearts,1
image,1
guardians,2
purposes,1
unextinguishable,1
implanted,1
shrinking,1
murders,1
mistress,1
forgive,3
extirpating,1
seven,1
presenting,1
cord,1
foot,1
advantages,1
restore,1
an,73
harmony,2
thoughts,6
intirely,1
affection,2
given,10
field,1
herd,1
early,3
kindred,1
wears,1
madness,1
pores,1
talk,1
associators,1
discover,4
prompted,1
superstition,2
oppressions,2
sort,2
spiriting,1
absolute,6
anello,1
stirred,1
eternal,2
object,8
oppose,2
news,1
ere,1
situation,4
cease,4
consequences,2
liberties,1
